Client,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder
35,0.039642857142857146,0.039642857142857146,1,1,698.2428571428571,698.2428571428571,107.14285714285714,290.49285714285713,245.78571428571428,21,21,6,9,4
362,2119.220357142857,1590.4657142857143,21,18,2208.1378571428572,1672.422857142857,214.28571428571428,238.58928571428572,443.14285714285717,46,30,4,15,5
997,571.3096428571429,548.645,5,4,3099.3107142857143,599.3107142857143,392.85714285714283,107.84642857142856,96.42857142857143,12,11,3,4,2
263,76.78714285714285,76.78714285714285,3,3,256.07142857142856,256.07142857142856,135.71428571428572,2.5,117.85714285714286,5,5,2,1,2
1324,358.5242857142857,357.145,3,2,22.785714285714285,22.785714285714285,0.0,0.0,21.464285714285715,3,3,0,0,2
1170,866.2775,865.7514285714286,4,3,752.2857142857143,752.2857142857143,107.14285714285714,0.0,642.8571428571429,8,8,3,0,3
525,442.7532142857143,442.21964285714284,4,3,881.2857142857143,881.2857142857143,357.14285714285717,0.0,519.75,6,6,1,0,4
275,592.0360714285714,592.0360714285714,5,5,611.9285714285714,611.9285714285714,182.14285714285714,0.0,417.42857142857144,13,13,5,0,2
227,52.4225,0.0032142857142857142,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
256,1492.9939285714286,1443.5049999999999,4,2,612.2060714285715,612.2060714285715,107.14285714285714,262.35285714285715,0.0,14,14,2,7,0
856,0.00035714285714285714,0.00035714285714285714,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
601,2363.577857142857,2357.1489285714283,4,2,2875.3928571428573,518.25,0.0,380.75,137.5,6,5,0,4,1
598,835.7310714285715,691.8667857142857,14,10,550.9125,485.1660714285714,74.28142857142858,170.6275,95.21428571428571,38,32,4,18,1
501,356.2885714285714,352.1092857142857,3,2,163.03571428571428,163.03571428571428,0.0,0.0,161.71428571428572,3,3,0,0,2
1357,14.285714285714286,14.285714285714286,1,1,14.285714285714286,14.285714285714286,14.285714285714286,0.0,0.0,1,1,1,0,0
1147,673.8225,673.8225,6,6,648.3921428571429,648.3921428571429,10.714285714285714,0.0,633.9635714285714,17,17,1,0,15
812,0.002857142857142857,0.002857142857142857,1,1,2.5,2.5,0.0,0.0,0.0,2,2,0,0,0
102,4160.701071428572,2840.9796428571426,38,33,4245.904642857143,2803.675714285714,232.14285714285714,786.3367857142857,202.24964285714285,86,58,4,38,6
482,1164.2882142857143,1164.2882142857143,4,4,494.9642857142857,494.9642857142857,35.714285714285715,265.32142857142856,193.92857142857142,16,16,1,11,4
55,1124.0460714285714,1124.0460714285714,5,5,1104.1785714285713,1104.1785714285713,0.0,0.0,1098.5,13,13,0,0,6
66,2135.977142857143,0.017857142857142856,9,1,12005.129642857142,9965.385714285714,0.0,962.9582142857143,0.0,23,5,0,14,0
1319,738.46,738.46,2,2,970.5607142857143,970.5607142857143,0.0,0.0,210.0,8,8,0,0,3
81,0.0732142857142857,0.0732142857142857,1,1,3.392857142857143,3.392857142857143,0.0,0.0,0.0,1,1,0,0,0
1165,385.7160714285714,385.7160714285714,3,3,343.7482142857143,343.7482142857143,78.57142857142857,93.74821428571428,171.42857142857142,22,22,6,13,3
1027,478.82,478.82,2,2,462.74392857142857,462.74392857142857,0.0,73.61857142857143,385.5182142857143,18,18,0,12,5
531,0.002142857142857143,0.002142857142857143,1,1,107.98571428571428,107.98571428571428,71.42857142857143,36.55714285714286,0.0,10,10,1,9,0
1097,1711.4939285714286,1693.2192857142857,4,3,799.3678571428571,799.3678571428571,178.57142857142858,87.97500000000001,532.8214285714286,9,9,1,6,2
712,999.0375,683.7485714285714,8,5,948.7114285714285,683.7485714285714,346.42857142857144,0.0,0.0,10,5,1,0,0
1379,759.1217857142857,759.1217857142857,3,3,684.0317857142857,684.0317857142857,71.42857142857143,85.17464285714286,527.4285714285714,22,22,2,10,10
863,2284.4875,1621.3899999999999,23,14,3678.240357142857,2135.0964285714285,642.8571428571429,1120.1857142857143,805.3571428571429,55,23,7,18,8
1409,402.90285714285716,402.90285714285716,2,2,103.46428571428571,103.46428571428571,0.0,0.0,100.07142857142857,3,3,0,0,2
59,449.7532142857143,449.7532142857143,2,2,85.44285714285715,85.44285714285715,0.0,0.0,0.0,2,2,0,0,0
819,918.7039285714285,826.2892857142857,5,2,386.05821428571426,377.1296428571428,0.0,168.48678571428573,46.42857142857143,12,9,0,5,2
1549,7446.471428571429,285.80285714285714,10,2,8567.43642857143,8567.338214285714,0.0,84.90964285714286,8477.5,14,9,0,1,6
414,838.1967857142856,828.2978571428572,5,4,402.75,402.75,0.0,0.0,399.07142857142856,5,5,0,0,4
947,35.714642857142856,35.714642857142856,2,2,35.74285714285714,35.74285714285714,7.142857142857143,27.349999999999998,0.0,6,6,1,4,0
823,3214.316071428572,3214.316071428572,2,2,3481.531071428571,3481.531071428571,0.0,1800.720357142857,230.82142857142858,52,52,0,44,5
918,0.0014285714285714286,0.0014285714285714286,1,1,40.75,40.75,0.0,0.0,38.57142857142857,2,2,0,0,1
769,2.4914285714285715,0.0067857142857142855,2,1,864.3928571428571,864.3928571428571,0.0,0.0,861.8928571428571,8,8,0,0,7
988,410.7192857142857,410.7192857142857,2,2,387.75821428571425,387.75821428571425,178.57142857142858,46.86535714285714,157.14285714285714,7,7,1,2,3
761,838.6692857142858,731.4303571428571,7,5,716.1432142857142,573.2860714285714,78.57142857142857,117.46464285714286,375.82142857142856,21,20,4,9,6
1594,882.0749999999999,882.0749999999999,2,2,823.3210714285715,823.3210714285715,714.2857142857143,0.0,105.21392857142857,8,8,2,0,5
775,8126.133928571428,3868.279285714286,39,24,8018.566785714285,3906.680714285714,342.85714285714283,203.72678571428574,1166.0475000000001,57,27,2,5,10
491,6029.955357142857,3751.715357142857,63,48,5773.601071428571,3751.715357142857,0.0,101.34607142857143,1696.0685714285714,96,48,0,6,33
966,0.0,0.0,0,0,0.8939285714285715,0.8939285714285715,0.0,0.0,0.0,1,1,0,0,0
784,824.4085714285713,824.4085714285713,3,3,1127.25,1127.25,892.8571428571429,231.35714285714286,0.0,15,15,7,2,0
295,772.4007142857143,772.4007142857143,2,2,1095.4292857142857,1095.4292857142857,1071.4285714285713,0.0,21.822142857142858,4,4,2,0,1
262,973.71,973.71,2,2,506.83214285714286,506.83214285714286,35.714285714285715,46.54642857142857,417.42857142857144,13,13,1,1,10
574,3456.7489285714287,2224.0667857142857,19,14,3242.4189285714283,2116.923928571429,725.0,0.0,21.5,24,12,4,0,2
1362,449.40857142857146,427.7610714285714,6,2,580.8553571428572,577.4485714285714,410.7142857142857,132.37714285714284,12.678571428571429,23,20,6,10,1
692,1092.6328571428571,930.532142857143,13,10,1142.7139285714286,980.6467857142858,71.42857142857143,120.39285714285714,567.0103571428572,31,25,2,9,9
399,0.0032142857142857142,0.0032142857142857142,1,1,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1,1,0,0,0
744,1380.6439285714284,1296.8960714285713,4,3,1395.8942857142858,1384.6085714285714,71.42857142857143,247.00142857142856,868.75,37,35,2,12,19
1267,1284.8639285714287,1028.784642857143,17,12,1238.0685714285714,1028.784642857143,600.0,0.0,83.53571428571429,32,19,5,0,4
1314,640.7721428571429,469.4792857142857,11,8,505.2742857142857,432.3671428571429,146.42857142857142,33.28857142857143,77.60714285714286,22,18,4,5,3
1045,107.15428571428572,107.15428571428572,3,3,462.71785714285716,462.71785714285716,0.0,0.0,247.14285714285714,7,7,0,0,3
1586,210.21464285714288,210.21464285714288,3,3,210.40357142857144,210.40357142857144,92.85714285714286,27.010714285714283,0.0,5,5,2,1,0
384,87.50035714285715,87.50035714285715,2,2,88.44392857142857,88.44392857142857,50.0,37.3725,1.0714285714285714,8,8,2,5,1
704,213.38071428571428,213.38071428571428,3,3,379.39285714285717,379.39285714285717,0.0,0.0,267.7142857142857,5,5,0,0,3
786,609.4010714285714,608.0382142857143,3,2,161.15142857142857,161.15142857142857,0.0,160.25857142857143,0.0,17,17,0,16,0
419,1406.4907142857141,934.3846428571429,7,5,1404.4835714285714,934.3846428571429,0.0,0.0,0.0,9,5,0,0,0
917,637.1457142857143,635.9525,5,4,1283.0714285714287,1283.0714285714287,785.7142857142857,127.89285714285714,369.25,14,14,3,3,7
814,1237.5485714285714,1222.4489285714285,4,3,403.17857142857144,403.17857142857144,17.857142857142858,0.0,384.67857142857144,11,11,1,0,9
60,356.4042857142857,356.4042857142857,2,2,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0
467,223.0225,223.0225,6,6,227.35714285714286,227.35714285714286,0.0,0.0,225.39285714285714,3,3,0,0,2
1490,919.2446428571428,517.8614285714286,9,4,680.9246428571429,287.10714285714283,0.0,392.38892857142855,286.67857142857144,13,5,0,6,4
651,51.29892857142857,28.150714285714287,3,2,604.4642857142857,604.4642857142857,0.0,0.0,562.0,5,5,0,0,3
1066,1397.0103571428572,1225.6632142857143,6,5,931.1646428571429,929.3789285714286,0.0,0.0,739.4146428571429,13,12,0,0,9
755,619.9271428571428,619.9271428571428,2,2,607.75,607.75,107.14285714285714,0.0,138.71428571428572,6,6,1,0,3
908,0.2017857142857143,0.2017857142857143,1,1,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0
1520,500.01392857142855,500.01392857142855,2,2,360.25714285714287,360.25714285714287,0.0,0.0,0.0,3,3,0,0,0
281,2708.7110714285714,2708.7110714285714,2,2,1388.2142857142858,1361.9285714285713,771.4285714285714,230.17857142857142,385.2857142857143,11,10,4,3,2
933,1417.8614285714286,1417.8614285714286,5,5,579.9289285714286,579.9289285714286,35.714285714285715,276.3932142857143,267.82142857142856,19,19,1,14,4
99,1807.3528571428571,1807.3528571428571,5,5,1669.2364285714286,1669.2364285714286,0.0,951.415,698.7142857142857,34,34,0,17,15
1388,900.745,900.5092857142856,4,3,932.2860714285714,932.2860714285714,785.7142857142857,0.0,143.3217857142857,17,17,6,0,6
1020,0.0017857142857142859,0.0017857142857142859,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
934,950.7153571428571,907.2246428571428,5,3,911.9975000000001,904.3546428571428,535.7142857142857,44.104642857142856,239.07142857142858,29,25,8,4,5
967,4622.691785714285,4622.691785714285,9,9,6446.189285714286,6446.189285714286,0.0,0.0,4300.975,15,15,0,0,13
473,1190.7082142857143,1071.4335714285714,3,2,1063.9142857142856,1061.8071428571427,357.14285714285717,526.7357142857143,0.0,20,19,4,13,0
352,421.76392857142855,413.0110714285714,4,2,424.2260714285714,424.2260714285714,142.85714285714286,196.69035714285715,81.28571428571429,14,14,1,8,4
916,1096.8389285714286,1095.3882142857142,6,4,642.7414285714285,642.7414285714285,0.0,2.6700000000000004,623.8928571428571,16,16,0,3,10
1579,4713.645357142857,4665.335714285714,4,3,3276.093214285714,3276.093214285714,1571.4285714285713,914.9503571428571,787.2142857142857,25,25,5,10,8
1396,410.7314285714286,410.7314285714286,2,2,695.9821428571429,695.9821428571429,457.14285714285717,0.0,235.44642857142858,9,9,3,0,5
981,0.00035714285714285714,0.00035714285714285714,1,1,14.285714285714286,14.285714285714286,14.285714285714286,0.0,0.0,1,1,1,0,0
1464,757.3003571428571,699.8832142857143,12,8,479.1289285714286,421.8182142857143,0.0,0.0,361.00821428571425,18,16,0,0,11
652,767.0467857142858,767.0467857142858,2,2,303.01000000000005,303.01000000000005,177.81,64.27142857142857,60.714285714285715,12,12,2,6,3
1212,4107.189642857143,4107.189642857143,3,3,337.7107142857143,337.7107142857143,0.0,0.0,0.0,3,3,0,0,0
471,464.29607142857145,464.29607142857145,3,3,315.7707142857143,315.7707142857143,239.28571428571428,76.485,0.0,14,14,7,7,0
199,1480.5939285714285,1460.4732142857142,4,3,1171.2635714285714,1166.9778571428571,214.28571428571428,130.61357142857142,487.5357142857143,43,41,4,12,3
423,298.95464285714286,298.95464285714286,1,1,292.63500000000005,292.63500000000005,0.0,0.0,0.0,3,3,0,0,0
1488,896.8803571428572,815.8592857142858,5,4,696.1482142857143,689.3625000000001,303.57142857142856,67.1125,157.10714285714286,24,22,6,8,4
320,0.0071428571428571435,0.0071428571428571435,1,1,0.8939285714285715,0.8939285714285715,0.0,0.0,0.0,1,1,0,0,0
742,571.4289285714286,571.4289285714286,2,2,567.4142857142857,567.4142857142857,0.0,0.0,142.85714285714286,4,4,0,0,1
1591,2064.8407142857145,1524.1675,10,8,2517.090714285714,1528.6375,0.0,0.0,985.3571428571429,15,8,0,0,5
137,447.11285714285714,447.11285714285714,2,2,503.98071428571427,503.98071428571427,178.57142857142858,255.90928571428572,67.42857142857143,11,11,1,6,3
1297,412.00607142857143,412.00607142857143,2,2,560.2607142857142,560.2607142857142,210.71428571428572,207.90357142857144,140.21428571428572,31,31,7,18,5
874,11553.494642857142,11537.646071428573,7,4,11369.861785714285,11356.881785714286,0.0,16.12035714285714,11324.483928571428,17,16,0,1,12
1004,107.14428571428572,107.14428571428572,2,2,304.61785714285713,304.61785714285713,0.0,0.0,0.0,4,4,0,0,0
1046,214.2867857142857,214.2867857142857,2,2,156.43714285714285,156.43714285714285,0.0,0.0,0.0,4,4,0,0,0
1038,0.006071428571428572,0.006071428571428572,1,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
1161,143.5732142857143,143.04071428571427,3,2,53.57142857142857,53.57142857142857,53.57142857142857,0.0,0.0,1,1,1,0,0
42,643.1878571428571,643.1878571428571,4,4,546.6428571428571,546.6428571428571,178.57142857142858,68.53571428571429,296.07142857142856,9,9,1,1,6
12,466.80035714285714,466.80035714285714,3,3,770.2510714285714,770.2510714285714,285.7142857142857,393.6082142857143,87.53571428571429,19,19,1,13,4
1252,134.23678571428573,134.15,4,3,534.3571428571429,534.3571428571429,357.14285714285717,0.0,177.0,3,3,1,0,1
1383,551.6899999999999,548.4903571428571,3,2,753.5357142857143,753.5357142857143,714.2857142857143,0.0,35.714285714285715,5,5,1,0,2
420,5620.5425000000005,3085.5864285714283,5,3,4114.8378571428575,4114.8378571428575,1428.5714285714287,0.0,2686.0521428571433,6,6,2,0,3
694,1028.2649999999999,927.1357142857142,5,3,754.782142857143,754.782142857143,232.14285714285714,182.0,16.964285714285715,12,12,4,3,1
785,14587.096428571429,14092.655714285715,24,20,2603.0553571428572,2109.55,571.4285714285714,330.7521428571428,709.0,36,29,3,11,8
250,3460.529285714286,3460.529285714286,5,5,2245.5628571428574,2245.5628571428574,635.1446428571428,1043.1371428571429,0.0,24,24,2,17,0
1566,628.2885714285715,628.2885714285715,3,3,414.075,414.075,0.0,168.96785714285716,241.28571428571428,12,12,0,7,4
1234,7.1432142857142855,7.1432142857142855,2,2,21.428571428571427,21.428571428571427,21.428571428571427,0.0,0.0,2,2,2,0,0
829,1672.2557142857145,1444.895,12,8,1339.8935714285712,1328.0721428571428,178.57142857142858,196.73285714285717,597.1428571428571,34,31,4,9,14
619,493.23999999999995,484.59857142857146,4,2,180.7225,180.7225,0.0,0.0,180.7225,2,2,0,0,2
1154,418.90142857142854,418.90142857142854,2,2,269.6035714285714,269.6035714285714,71.42857142857143,132.925,62.642857142857146,11,11,1,6,3
455,3024.1539285714284,1683.0082142857143,24,10,2577.4185714285713,1682.9971428571428,0.0,382.4396428571428,374.42857142857144,47,10,0,24,6
1577,269.10785714285714,269.10785714285714,3,3,272.6,272.6,0.0,0.0,0.0,3,3,0,0,0
1304,536.6796428571429,536.6796428571429,2,2,543.2492857142857,543.2492857142857,285.7142857142857,0.0,254.92785714285714,9,9,1,0,7
432,366.4189285714286,357.1542857142857,6,3,383.19571428571425,383.09749999999997,0.0,228.45464285714283,154.64285714285714,18,17,0,14,3
1506,637.9307142857143,417.94750000000005,16,12,626.5021428571429,417.94750000000005,0.0,0.0,195.25,21,12,0,0,7
1310,510.8703571428572,510.8703571428572,3,3,1002.6714285714286,1002.6714285714286,0.0,0.0,991.9571428571428,16,16,0,0,14
760,2937.7835714285716,2918.6635714285717,8,7,2046.1592857142857,2046.1592857142857,1285.7142857142858,541.3378571428572,218.46428571428572,25,25,4,12,8
1523,1555.075,1555.075,6,6,1554.3964285714285,1554.3964285714285,0.0,0.0,1086.607142857143,11,11,0,0,8
708,2.1785714285714284,2.1785714285714284,1,1,22.085714285714285,22.085714285714285,14.285714285714286,7.8,0.0,3,3,1,2,0
1148,7451.794642857143,7436.734642857143,4,3,1346.4285714285713,1346.4285714285713,0.0,0.0,1328.5714285714287,4,4,0,0,3
1372,21.731785714285714,0.002857142857142857,2,1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
732,329.63892857142855,328.8971428571429,3,2,450.15714285714284,450.15714285714284,0.0,315.90714285714284,129.71428571428572,9,9,0,4,4
1173,557.9289285714286,557.9289285714286,4,4,562.1071428571429,562.1071428571429,557.1428571428571,0.0,0.0,6,6,3,0,0
29,199.4935714285714,192.62178571428572,5,4,385.24357142857144,192.62178571428572,92.85714285714286,0.0,89.28571428571429,8,4,1,0,1
446,800.9296428571428,800.9296428571428,2,2,377.0,377.0,357.14285714285717,0.0,17.678571428571427,4,4,1,0,2
1592,0.0,0.0,0,0,4.107142857142857,4.107142857142857,0.0,0.0,0.0,1,1,0,0,0
1384,847.4782142857142,845.97,6,2,652.9621428571428,651.5335714285713,178.57142857142858,146.82642857142858,325.20714285714286,14,12,1,5,4
642,5.112857142857143,4.674642857142857,3,2,6576.507142857144,6576.507142857144,6428.571428571428,147.93571428571428,0.0,15,15,9,6,0
1150,373.49642857142857,243.2607142857143,7,5,361.5214285714286,243.2607142857143,0.0,0.0,0.0,9,5,0,0,0
718,1075.4146428571428,826.0521428571428,13,10,873.9603571428571,826.0521428571428,382.14285714285717,0.0,35.714285714285715,24,15,3,0,1
378,2567.2960714285714,2567.187857142857,3,2,1556.8857142857144,1556.8857142857144,0.0,62.778571428571425,1490.392857142857,8,8,0,1,5
1108,17.857499999999998,17.857499999999998,2,2,6.428571428571429,6.428571428571429,0.0,5.964285714285714,0.0,2,2,0,1,0
1098,10117.815714285714,6732.934285714286,19,12,8662.187857142857,7661.5142857142855,767.8571428571429,255.09857142857143,4195.678571428572,47,29,2,12,24
1414,2695.957142857143,301.3728571428572,5,3,2498.6071428571427,2498.6071428571427,103.57142857142857,0.0,2392.8571428571427,4,4,1,0,1
1096,714.2928571428572,714.2928571428572,2,2,505.4857142857143,505.4857142857143,0.0,0.0,0.0,3,3,0,0,0
617,0.013928571428571429,0.013928571428571429,1,1,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0
882,418.05071428571426,416.86285714285714,3,2,1020.282142857143,1020.282142857143,0.0,281.03214285714284,736.75,14,14,0,8,5
728,443.09785714285715,443.09785714285715,2,2,27.392857142857142,27.392857142857142,0.0,0.0,25.0,3,3,0,0,2
1453,1633.8364285714285,1109.7682142857143,21,19,1616.6075,1109.7682142857143,71.42857142857143,123.84285714285714,387.17857142857144,36,19,2,3,11
151,1688.0925,1683.5849999999998,6,5,1985.6028571428571,1985.6028571428571,321.42857142857144,294.9242857142857,1364.607142857143,18,18,2,6,8
864,1095.3032142857144,1095.3032142857144,2,2,787.8928571428571,787.8928571428571,785.7142857142857,0.0,0.0,5,5,3,0,0
623,5226.257857142858,5226.257857142858,5,5,4476.527857142857,4476.527857142857,0.0,343.9207142857143,4129.785714285715,26,26,0,16,9
872,1967.9007142857142,1967.9007142857142,2,2,1650.6210714285714,1650.6210714285714,332.14285714285717,174.37107142857144,1123.3214285714287,29,29,3,11,10
1054,1616.3060714285714,1616.3060714285714,2,2,1893.5653571428572,1893.5653571428572,178.57142857142858,150.27964285714285,1550.4285714285713,21,21,1,10,8
201,475.3592857142857,475.3592857142857,2,2,837.0035714285714,837.0035714285714,464.2857142857143,0.0,0.0,6,6,3,0,0
851,0.01107142857142857,0.01107142857142857,1,1,1312.6532142857143,1312.6532142857143,792.6646428571429,501.20464285714286,0.0,43,43,4,34,0
626,791.2578571428572,791.2578571428572,3,3,427.0607142857143,427.0607142857143,78.57142857142857,164.20357142857142,173.35714285714286,13,13,2,7,2
1247,628.2882142857143,627.0635714285714,5,4,1012.8739285714286,1012.8739285714286,357.14285714285717,274.5525,375.92857142857144,26,26,1,4,19
721,1197.4842857142855,1190.4464285714287,6,5,1147.9,1147.9,178.57142857142858,151.95357142857142,813.875,17,17,1,4,11
206,371.4371428571429,0.0,3,0,755.5357142857143,0.0,0.0,0.0,41.25,3,0,0,0,2
1399,1988.6453571428572,1632.6539285714284,14,4,1680.8153571428572,1461.6967857142859,57.142857142857146,136.56392857142856,931.2903571428571,58,21,3,27,8
1424,0.010714285714285714,0.010714285714285714,1,1,828.8928571428571,828.8928571428571,0.0,0.0,824.2142857142857,4,4,0,0,3
1328,1467.7278571428571,1467.7278571428571,3,3,1490.3392857142858,1490.3392857142858,303.57142857142856,275.26785714285717,905.8214285714286,51,51,6,18,21
90,107.1432142857143,107.1432142857143,2,2,78.95357142857142,78.95357142857142,35.714285714285715,3.382142857142857,35.82142857142857,4,4,1,1,1
1254,2555.5185714285717,2555.5185714285717,7,7,2398.9792857142857,2398.9792857142857,750.0,364.9792857142857,1278.5714285714287,36,36,4,17,13
1036,483.4485714285714,478.0646428571428,4,2,1.9642857142857142,1.9642857142857142,0.0,0.0,0.0,1,1,0,0,0
1516,1379.6917857142857,949.7407142857144,11,4,1943.8510714285715,1572.6385714285714,160.71428571428572,364.92678571428576,1408.5314285714285,41,13,2,23,10
217,11454.822857142857,0.04357142857142857,3,1,11430.357142857143,11430.357142857143,0.0,0.0,11428.57142857143,2,2,0,0,1
212,370.5467857142857,370.5467857142857,2,2,260.0125,260.0125,214.28571428571428,25.476785714285715,17.857142857142858,8,8,3,2,1
720,406.25107142857144,406.25107142857144,4,4,487.10714285714283,487.10714285714283,482.14285714285717,0.0,0.0,7,7,4,0,0
1405,270.1510714285714,270.1510714285714,2,2,224.905,224.905,0.0,0.8903571428571428,220.62178571428572,7,7,0,1,5
1111,1423.4599999999998,1420.7310714285716,4,3,817.3735714285714,817.3735714285714,214.28571428571428,470.695,130.10714285714286,14,14,1,10,2
176,310.82428571428574,310.82428571428574,2,2,373.43321428571426,373.43321428571426,125.0,76.0775,169.74857142857144,18,18,4,8,3
577,339.28785714285715,339.28785714285715,2,2,254.00357142857143,254.00357142857143,0.0,0.0,0.0,3,3,0,0,0
1146,430.84999999999997,430.84999999999997,2,2,430.75,430.75,428.57142857142856,0.0,0.0,2,2,1,0,0
659,750.0021428571429,750.0021428571429,2,2,798.3071428571428,798.3071428571428,0.0,0.0,189.92857142857142,5,5,0,0,2
1287,3261.070714285714,2422.837142857143,18,14,3053.1717857142858,2476.4085714285716,678.5714285714286,12.460714285714285,689.5357142857143,42,26,7,1,10
452,0.01892857142857143,0.01892857142857143,1,1,62.892857142857146,62.892857142857146,0.0,0.0,58.07142857142857,2,2,0,0,1
1505,284.55357142857144,273.7010714285714,7,2,727.4642857142857,725.1071428571429,571.4285714285714,32.035714285714285,116.85714285714286,16,12,3,1,6
862,253.5725,253.5725,2,2,232.02142857142857,232.02142857142857,125.0,104.41428571428571,0.0,17,17,5,8,0
1276,610.8932142857142,514.3132142857143,4,3,165.92857142857142,155.10714285714286,35.714285714285715,0.0,0.0,6,4,1,0,0
1321,354.57785714285717,354.57785714285717,3,3,560.5357142857143,560.5357142857143,557.1428571428571,0.0,0.0,4,4,3,0,0
1513,487.6471428571429,478.2292857142857,4,3,26.0,26.0,0.0,26.0,0.0,2,2,0,2,0
85,196.49642857142857,196.49642857142857,3,3,120.25,120.25,71.42857142857143,8.892857142857142,29.214285714285715,6,6,2,1,2
1394,860.5500000000001,860.5500000000001,3,3,1330.204642857143,1330.204642857143,357.14285714285717,502.1689285714286,464.85714285714283,31,31,1,24,5
1005,2507.113214285714,1611.7942857142857,31,22,2408.781785714286,1611.7942857142857,117.85714285714286,70.76535714285714,555.9346428571429,52,24,4,4,11
1540,357.1435714285714,357.1435714285714,3,3,357.6010714285714,357.6010714285714,0.0,2.2439285714285715,214.28571428571428,6,6,0,1,1
472,32.143214285714286,32.143214285714286,2,2,21.428571428571427,21.428571428571427,21.428571428571427,0.0,0.0,2,2,2,0,0
1429,2063.3407142857145,1619.2589285714287,23,17,2475.149642857143,1619.2589285714287,142.85714285714286,36.10357142857143,978.3257142857143,40,20,1,1,10
1333,1813.0032142857142,1636.8978571428572,6,5,1468.6275,1454.9132142857143,589.2857142857143,226.52035714285714,363.7142857142857,38,36,6,11,13
666,545.7160714285714,545.7160714285714,4,4,734.3571428571429,734.3571428571429,0.0,0.0,729.7142857142857,26,26,0,0,25
1133,3015.0382142857147,0.0032142857142857142,5,1,129.9,129.9,0.0,129.9,0.0,3,3,0,3,0
1074,21.428571428571427,21.428571428571427,1,1,21.285714285714285,21.285714285714285,0.0,0.0,17.892857142857142,2,2,0,0,1
1378,53.57821428571429,53.57821428571429,2,2,1344.7692857142858,1344.7692857142858,214.28571428571428,1128.5192857142858,0.0,29,29,2,26,0
338,608.7025,608.7025,4,4,870.1785714285714,870.1785714285714,0.0,411.14285714285717,452.57142857142856,11,11,0,2,6
3,1607.149642857143,1607.149642857143,4,4,123.75,123.75,0.0,112.85714285714286,10.678571428571429,3,3,0,1,1
1472,4305.011428571429,4305.011428571429,3,3,1116.1857142857143,1116.1857142857143,357.14285714285717,157.31428571428572,360.42857142857144,29,29,5,8,9
1196,0.052142857142857144,0.052142857142857144,1,1,0.8928571428571429,0.8928571428571429,0.0,0.0,0.0,1,1,0,0,0
1167,1161.5360714285714,1160.870357142857,4,3,699.5782142857142,699.5782142857142,178.57142857142858,65.64964285714287,455.25,14,14,1,1,11
493,2201.577142857143,2148.8985714285714,12,11,2213.7735714285714,2161.0950000000003,800.0,412.7735714285714,887.6071428571429,52,51,8,18,18
1010,1371.4492857142857,1371.4492857142857,3,3,1316.2625,1316.2625,785.7142857142857,356.3339285714286,167.64285714285714,24,24,8,9,3
26,480.7871428571429,480.7871428571429,3,3,476.7142857142857,476.7142857142857,457.14285714285717,0.0,16.178571428571427,7,7,4,0,2
425,465.0207142857143,465.0207142857143,3,3,436.1432142857143,436.1432142857143,250.0,0.0,185.71464285714288,6,6,1,0,4
1255,107.14392857142857,107.14392857142857,2,2,112.55678571428572,112.55678571428572,0.0,0.0,0.0,5,5,0,0,0
243,9618.215,9605.281071428572,11,8,16060.417142857143,10703.274285714286,9714.285714285714,640.5421428571428,344.8392857142857,32,31,6,16,7
844,428.57250000000005,428.57250000000005,3,3,927.5357142857143,927.5357142857143,525.0,10.714285714285714,207.71428571428572,10,10,3,1,4
1615,1497.3500000000001,1497.3332142857143,5,4,1877.4560714285712,1877.4560714285712,178.57142857142858,3.884642857142857,1694.7857142857142,16,16,1,1,13
1418,2013.5864285714285,2013.5864285714285,2,2,1044.7675000000002,1044.7675000000002,178.57142857142858,475.6253571428571,388.39214285714286,23,23,2,16,4
1275,0.009642857142857144,0.009642857142857144,1,1,2.531071428571429,2.531071428571429,0.0,0.0,0.0,2,2,0,0,0
1208,844.8542857142857,844.8542857142857,3,3,376.25,376.25,178.57142857142858,0.0,194.64285714285714,7,7,1,0,5
1112,779.8142857142857,779.8142857142857,2,2,394.2785714285714,394.2785714285714,0.0,0.0,0.0,3,3,0,0,0
931,361.6082142857143,361.6082142857143,4,4,357.2142857142857,357.2142857142857,260.7142857142857,67.25,29.25,22,22,12,9,1
907,196.43178571428572,196.43178571428572,3,3,97.5,97.5,0.0,0.0,97.5,5,5,0,0,5
1261,1696.090357142857,1159.6821428571427,26,23,1700.4360714285715,1144.2185714285713,185.71428571428572,55.628214285714286,199.5,42,22,4,6,6
