Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,Total_Revenue,Segment
198,F,54,5,1,0.0,3.0,0.0,0.0,0.0,3991.991428571429,0.0,0.0,0.0,0.0,0.0,377.0432142857143,377.0432142857143,2.0,2.0,393.8071428571429,393.8071428571429,178.57142857142858,29.12857142857143,183.6071428571429,11.0,11.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1567,F,39,176,1,0.0,0.0,0.0,0.0,0.0,5.519285714285714,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,0.0003571428571428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
698,M,51,102,1,1.0,0.0,0.0,0.0,0.0,64.74285714285715,1841.0621428571428,0.0,0.0,0.0,0.0,1664.4432142857145,1659.095,3.0,2.0,28.678571428571427,28.678571428571427,0.0,0.0,26.285714285714285,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
581,M,44,102,1,1.0,0.0,1.0,1.0,0.0,0.0,14811.98107142857,0.0,0.0,-1.4285714285714286,0.0,1993.0303571428567,1990.6478571428568,8.0,3.0,2176.4542857142856,2174.097142857143,35.714285714285715,1039.6114285714286,362.9285714285714,43.0,39.0,1.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1338,M,42,61,1,0.0,0.0,0.0,0.0,0.0,150.81964285714284,0.0,0.0,0.0,0.0,0.0,0.0010714285714285,0.0010714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.461071428571422,0.0,0.0,19.461071428571422,3
553,M,43,152,1,0.0,0.0,0.0,0.0,0.0,3274.0575,0.0,0.0,0.0,0.0,0.0,421.68142857142857,421.68142857142857,2.0,2.0,461.9285714285714,461.9285714285714,232.14285714285717,0.0,226.9642857142857,6.0,6.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,29.78107142857143,29.78107142857143,3
1306,F,43,102,1,0.0,0.0,0.0,0.0,0.0,253.21214285714285,0.0,0.0,0.0,0.0,0.0,979.4296428571428,979.4296428571428,3.0,3.0,885.9857142857143,885.9857142857143,661.7242857142857,220.6542857142857,0.0,11.0,11.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.8939285714285715,0.0,0.8939285714285715,3
782,M,75,22,1,2.0,2.0,0.0,0.0,0.0,323.6771428571428,37651.5,69073.49214285714,0.0,0.0,0.0,64.56892857142857,63.25642857142857,3.0,2.0,346.5678571428571,346.5678571428571,0.0,343.175,0.0,25.0,25.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,2.0010714285714286,0.0,2.0010714285714286,1
1453,M,80,54,1,0.0,0.0,1.0,0.0,0.0,3702.84,0.0,0.0,339.58964285714285,0.0,0.0,1633.8364285714283,1109.7682142857143,21.0,19.0,1616.6075,1109.7682142857143,71.42857142857143,123.84285714285714,387.1785714285714,36.0,19.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
928,F,83,24,1,0.0,26.0,0.0,0.0,0.0,10594.5225,0.0,69777.20535714286,0.0,0.0,0.0,2693.3825,2693.3825,6.0,6.0,2457.778214285714,2457.778214285714,0.0,128.81428571428572,2286.464285714286,14.0,14.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1535,M,28,27,1,1.0,0.0,0.0,1.0,0.0,142.85714285714286,0.0,0.0,0.0,2.357142857142857,0.0,956.7982142857144,953.8692857142858,6.0,2.0,850.6514285714286,849.2228571428572,107.14285714285714,251.33,486.4285714285714,18.0,16.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
118,F,43,92,1,1.0,2.0,0.0,0.0,0.0,1184.938214285714,5876.2814285714285,23214.285714285717,0.0,0.0,0.0,3098.8125,3075.161785714285,4.0,2.0,1618.580357142857,1618.580357142857,142.85714285714286,1209.508928571429,266.2142857142857,34.0,34.0,1.0,26.0,7.0,0.0,0.0,1.0,0.0,0.0,11.3825,11.3825,2
1232,M,56,149,1,0.0,0.0,0.0,0.0,0.0,18.089285714285715,0.0,0.0,0.0,0.0,0.0,1209.542857142857,1209.542857142857,3.0,3.0,1338.365,1338.365,321.42857142857144,184.50785714285715,825.2857142857143,22.0,22.0,1.0,10.0,10.0,1.0,1.0,0.0,1.825357142857143,6.035714285714286,0.0,7.861071428571428,1
1362,F,76,53,1,1.0,0.0,0.0,1.0,0.0,21933.971428571425,42857.73,0.0,0.0,352.37392857142856,0.0,449.40857142857146,427.7610714285714,6.0,2.0,580.8553571428572,577.4485714285714,410.7142857142857,132.37714285714284,12.678571428571429,23.0,20.0,6.0,10.0,1.0,0.0,1.0,0.0,0.0,2.857142857142857,0.0,2.857142857142857,1
1581,M,45,38,1,0.0,1.0,0.0,0.0,0.0,74.36678571428571,0.0,5907.5939285714285,0.0,0.0,0.0,0.0003571428571428,0.0003571428571428,1.0,1.0,3.392857142857143,3.392857142857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
657,F,42,42,1,1.0,0.0,1.0,0.0,0.0,757.75,0.0,0.0,274.94392857142856,0.0,0.0,1029.9842857142858,1029.7225,4.0,3.0,1062.5,1062.5,535.7142857142857,119.03571428571428,407.75,7.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
259,M,30,21,1,1.0,10.0,0.0,0.0,0.0,3260.1164285714285,15882.94607142857,7542.775000000001,0.0,0.0,0.0,794.5407142857142,788.6039285714286,4.0,2.0,60.57142857142857,60.57142857142857,0.0,0.0,60.57142857142857,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
970,M,32,255,1,1.0,10.0,0.0,0.0,0.0,30.57642857142857,12347.84714285714,0.0,0.0,0.0,0.0,701.17,695.5732142857142,4.0,3.0,328.57142857142856,328.57142857142856,328.57142857142856,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.321428571428571,6.321428571428571,3
642,F,87,196,1,1.0,4.0,0.0,0.0,0.0,2238.091785714286,9665.433571428572,194.28571428571428,0.0,0.0,0.0,5.112857142857143,4.674642857142857,3.0,2.0,6576.507142857144,6576.507142857144,6428.571428571428,147.93571428571428,0.0,15.0,15.0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,14.558214285714286,14.558214285714286,1
720,M,21,150,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.2510714285714,406.2510714285714,4.0,4.0,487.1071428571428,487.1071428571428,482.1428571428572,0.0,0.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.1575,10.1575,3
1238,M,50,54,1,0.0,0.0,0.0,0.0,0.0,602.6167857142857,0.0,0.0,0.0,0.0,0.0,560.7171428571429,560.7171428571429,3.0,3.0,1000.5678571428572,1000.5678571428572,678.5714285714286,211.46071428571423,107.14285714285714,21.0,21.0,3.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,12.6725,12.6725,1
1256,M,6,149,1,0.0,0.0,1.0,1.0,0.0,237.14857142857144,0.0,0.0,0.0,426.4360714285714,0.0,382.7128571428571,262.59535714285715,13.0,8.0,433.04785714285714,262.59535714285715,0.0,0.0,139.39285714285714,17.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
407,M,32,12,1,0.0,0.0,0.0,0.0,0.0,5215.269642857143,0.0,0.0,0.0,0.0,0.0,783.5225,783.5225,3.0,3.0,705.967857142857,705.967857142857,178.57142857142858,64.50357142857142,459.32142857142856,19.0,19.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
290,F,66,24,1,0.0,0.0,0.0,0.0,0.0,132.98142857142858,0.0,0.0,0.0,0.0,0.0,1723.1896428571429,1723.1896428571429,9.0,9.0,4068.5728571428567,4068.5728571428567,164.28571428571428,108.71571428571428,3791.535714285714,28.0,28.0,1.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
770,M,37,80,1,0.0,0.0,0.0,0.0,0.0,1.4082142857142856,0.0,0.0,0.0,0.0,0.0,413.43,413.43,3.0,3.0,408.32142857142856,408.32142857142856,196.42857142857144,0.0,209.7142857142857,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.595357142857143,0.0,0.0,1.595357142857143,3
1462,F,36,38,1,0.0,0.0,0.0,0.0,0.0,893.9132142857143,0.0,0.0,0.0,0.0,0.0,1796.7789285714284,1796.7789285714284,3.0,3.0,2310.2464285714286,2310.2464285714286,325.0,321.53214285714284,728.3571428571429,18.0,18.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
558,F,29,172,1,0.0,0.0,0.0,0.0,0.0,393.4128571428572,0.0,0.0,0.0,0.0,0.0,1448.2724999999998,1448.2724999999998,3.0,3.0,1754.9928571428572,1754.9928571428572,767.8571428571429,337.45714285714286,645.75,34.0,34.0,4.0,12.0,17.0,0.0,0.0,1.0,0.0,0.0,8.318214285714285,8.318214285714285,3
1043,F,52,1,1,0.0,0.0,1.0,0.0,1.0,658.5878571428572,0.0,0.0,0.0,0.0,5781.347500000001,3313.664642857143,1974.8707142857145,25.0,20.0,3696.169642857143,1903.4421428571427,553.5714285714286,0.0,429.57142857142856,37.0,19.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,2.857142857142857,0.0,2.857142857142857,0
995,F,13,48,1,0.0,0.0,0.0,0.0,0.0,292.9007142857143,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,0.0003571428571428,1.0,1.0,1.9642857142857144,1.9642857142857144,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
846,M,21,52,1,1.0,2.0,1.0,1.0,0.0,224.0717857142857,5.000357142857142,12033.395714285714,558.7092857142858,0.0,0.0,17891.394642857143,9564.714285714286,12.0,3.0,16854.963571428572,4686.850357142857,357.1428571428572,639.7310714285715,1278.8071428571427,61.0,29.0,4.0,23.0,15.0,0.0,0.0,1.0,0.0,0.0,2.5535714285714284,2.5535714285714284,2
618,M,48,62,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,887.375,1266.7357142857145,1182.6810714285714,5.0,4.0,816.7889285714285,814.6817857142858,285.7142857142857,73.18178571428572,270.17857142857144,17.0,16.0,1.0,2.0,11.0,0.0,1.0,0.0,0.0,18.571428571428573,0.0,18.571428571428573,1
1613,M,46,45,1,0.0,0.0,0.0,0.0,0.0,676.0085714285715,0.0,0.0,0.0,0.0,0.0,1370.3625,1370.3625,4.0,4.0,1283.5189285714284,1283.5189285714284,142.85714285714286,144.0225,353.0,25.0,25.0,2.0,12.0,8.0,1.0,0.0,0.0,2.0885714285714285,0.0,0.0,2.0885714285714285,1
774,F,29,33,1,0.0,0.0,1.0,0.0,2.0,83.05642857142857,0.0,0.0,0.0,0.0,337.7471428571429,2256.241785714285,1475.5832142857143,20.0,16.0,2208.9160714285717,1475.5832142857143,421.4285714285714,0.0,160.42857142857142,30.0,15.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
908,M,43,179,1,0.0,0.0,0.0,0.0,0.0,54172.86928571429,0.0,0.0,0.0,0.0,0.0,0.2017857142857143,0.2017857142857143,1.0,1.0,1.9642857142857144,1.9642857142857144,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.998214285714287,0.0,26.998214285714287,3
911,F,22,30,1,0.0,0.0,1.0,0.0,0.0,3.257142857142857,0.0,0.0,0.0,0.0,0.0,1353.2367857142856,1353.2367857142856,4.0,4.0,2878.437142857143,2878.437142857143,696.4285714285714,644.1871428571429,1533.107142857143,40.0,40.0,3.0,20.0,15.0,1.0,0.0,1.0,1.269642857142857,0.0,1.0714285714285714,2.3410714285714285,2
867,F,36,62,1,0.0,0.0,1.0,0.0,0.0,1097.7342857142858,0.0,0.0,0.0,0.0,0.0,0.0007142857142857,0.0007142857142857,1.0,1.0,224.00607142857143,224.00607142857143,0.0,93.86321428571428,126.75,5.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.392857142857143,0.0,3.392857142857143,3
1205,M,69,83,1,0.0,0.0,1.0,0.0,0.0,628.3125,0.0,0.0,176.88535714285717,0.0,0.0,365.0857142857143,365.0857142857143,3.0,3.0,387.4392857142857,387.4392857142857,160.71428571428572,27.832142857142856,194.07142857142856,13.0,13.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,12.765357142857145,0.0,12.765357142857145,1
1059,M,34,48,1,1.0,4.0,0.0,0.0,0.0,819.1517857142857,1816.0475,210.3571428571429,0.0,0.0,0.0,1234.196428571429,876.2532142857143,6.0,3.0,925.325,925.325,328.57142857142856,94.21785714285714,502.5357142857143,14.0,14.0,3.0,2.0,9.0,1.0,0.0,0.0,1.3689285714285713,0.0,0.0,1.3689285714285713,3
1272,M,35,96,1,0.0,1.0,0.0,0.0,0.0,5786.205714285715,0.0,5861.208928571429,0.0,0.0,0.0,2108.401785714286,2108.401785714286,5.0,5.0,1930.168571428572,1930.168571428572,714.2857142857143,288.31142857142856,924.3214285714286,18.0,18.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
901,F,41,52,1,0.0,0.0,1.0,1.0,1.0,153.9807142857143,0.0,0.0,803.7907142857142,983.7857142857144,9501.474642857142,1153.4210714285714,1079.0414285714285,15.0,8.0,1679.3971428571429,1405.4782142857143,203.57142857142856,26.785714285714285,1038.642857142857,29.0,18.0,3.0,3.0,5.0,1.0,0.0,0.0,0.1448214285714285,0.0,0.0,0.1448214285714285,0
741,M,67,77,1,0.0,0.0,0.0,0.0,0.0,58.583928571428565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.934285714285714,0.0,8.934285714285714,1
1130,M,33,31,1,0.0,0.0,1.0,0.0,0.0,0.4482142857142857,0.0,0.0,1776.0653571428572,0.0,0.0,1673.4525,1537.3425,25.0,22.0,2004.6382142857144,1731.5110714285713,53.57142857142857,500.70464285714286,861.9285714285714,66.0,52.0,1.0,31.0,14.0,0.0,0.0,1.0,0.0,0.0,16.928571428571427,16.928571428571427,2
751,M,59,20,1,0.0,0.0,0.0,0.0,0.0,38.65571428571428,0.0,0.0,0.0,0.0,0.0,470.9039285714285,470.9039285714285,3.0,3.0,1014.7607142857142,1014.7607142857142,357.1428571428572,490.11785714285713,165.21428571428572,9.0,9.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
391,M,1,16,1,0.0,0.0,0.0,1.0,1.0,172.58142857142855,0.0,0.0,0.0,0.7142857142857143,4592.336428571429,636.6425,576.8935714285715,10.0,4.0,565.7914285714286,504.8210714285714,178.57142857142858,0.0,137.67857142857142,31.0,18.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1032,M,47,72,1,0.0,0.0,0.0,0.0,0.0,1114.8675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
918,M,37,44,1,0.0,0.0,0.0,0.0,0.0,1054.8021428571428,0.0,0.0,0.0,0.0,0.0,0.0014285714285714,0.0014285714285714,1.0,1.0,40.75,40.75,0.0,0.0,38.57142857142857,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1344,M,21,100,1,0.0,0.0,1.0,0.0,0.0,33954.502857142856,0.0,0.0,0.0,0.0,0.0,402.2885714285714,402.2885714285714,5.0,5.0,690.3285714285714,690.3285714285714,267.85714285714283,63.38928571428572,355.6892857142857,15.0,15.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,2.857142857142857,0.0,2.857142857142857,3
1565,F,37,44,1,0.0,0.0,1.0,0.0,0.0,822.2410714285714,0.0,0.0,0.0,0.0,0.0,1094.9014285714286,1023.4946428571428,12.0,10.0,1264.4432142857145,1029.6996428571429,625.0,65.61428571428571,257.1428571428572,26.0,19.0,5.0,6.0,4.0,0.0,0.0,1.0,0.0,0.0,15.714285714285714,15.714285714285714,1
65,F,67,180,1,0.0,0.0,0.0,0.0,0.0,220.45892857142857,0.0,0.0,0.0,0.0,0.0,191.17892857142857,191.17892857142857,4.0,4.0,190.1071428571429,190.1071428571429,75.0,18.571428571428573,85.82142857142857,19.0,19.0,6.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1299,F,24,72,1,0.0,0.0,0.0,0.0,0.0,1725.3710714285714,0.0,0.0,0.0,0.0,0.0,535.7153571428572,535.7153571428572,2.0,2.0,141.17857142857142,141.17857142857142,0.0,0.0,137.78571428571428,4.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,13.119285714285713,13.119285714285713,3
1267,F,37,125,1,1.0,0.0,1.0,0.0,1.0,1753.0407142857143,1959.8710714285717,0.0,461.3339285714286,0.0,4312.384642857143,1284.8639285714287,1028.784642857143,17.0,12.0,1238.0685714285714,1028.784642857143,600.0,0.0,83.53571428571429,32.0,19.0,5.0,0.0,4.0,0.0,1.0,1.0,0.0,2.858214285714286,21.820714285714285,24.67892857142857,0
23,M,4,160,1,2.0,4.0,1.0,0.0,0.0,22.967142857142857,25325.437857142857,868.7035714285714,333.4007142857143,0.0,0.0,559.1042857142858,559.0246428571429,4.0,3.0,945.715,945.715,107.14285714285714,529.3792857142857,309.1928571428571,33.0,33.0,1.0,26.0,6.0,0.0,0.0,1.0,0.0,0.0,8.25,8.25,2
210,M,55,120,1,1.0,7.0,1.0,1.0,1.0,60226.14178571429,2501.6967857142854,0.0,0.0,494.0885714285714,1193.524642857143,8900.306428571428,5592.935357142857,43.0,29.0,12011.994642857142,5592.935357142857,678.5714285714286,1805.7825,926.9814285714284,80.0,44.0,2.0,27.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1290,M,65,252,1,0.0,0.0,1.0,0.0,0.0,17862.919285714284,0.0,0.0,335.5207142857143,0.0,0.0,390.7153571428572,390.7153571428572,6.0,6.0,264.05357142857144,264.05357142857144,0.0,70.91071428571429,186.0,8.0,8.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1529,F,1,36,1,1.0,0.0,0.0,0.0,0.0,742.2635714285715,85471.00071428572,0.0,0.0,0.0,0.0,1802.9953571428573,1786.6225,6.0,4.0,3688.597857142857,2260.0264285714284,785.7142857142857,69.07142857142857,316.0621428571429,12.0,11.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
310,F,45,149,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.27428571428567,252.27428571428567,3.0,3.0,449.3639285714286,449.3639285714286,357.1428571428572,70.97107142857143,17.857142857142858,11.0,11.0,3.0,6.0,1.0,1.0,0.0,0.0,56.13982142857143,0.0,0.0,56.13982142857143,3
78,F,24,142,1,0.0,0.0,0.0,0.0,0.0,3684.7542857142857,0.0,0.0,0.0,0.0,0.0,4312.963571428571,4312.963571428571,5.0,5.0,2721.265,2721.265,435.4785714285714,1592.8235714285713,683.6071428571429,64.0,64.0,3.0,47.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
420,M,47,74,1,1.0,1.0,0.0,0.0,0.0,0.0,57822.75714285714,0.0,0.0,0.0,0.0,5620.5425000000005,3085.5864285714283,5.0,3.0,4114.8378571428575,4114.8378571428575,1428.571428571429,0.0,2686.0521428571437,6.0,6.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,6.785714285714286,0.0,6.785714285714286,1
102,M,20,172,1,0.0,0.0,1.0,0.0,0.0,48.77107142857143,0.0,0.0,114.14,0.0,0.0,4160.701071428572,2840.9796428571426,38.0,33.0,4245.904642857143,2803.675714285714,232.14285714285717,786.3367857142857,202.24964285714285,86.0,58.0,4.0,38.0,6.0,1.0,0.0,1.0,2.9580357142857143,0.0,6.9525,9.910535714285714,2
734,M,64,134,1,1.0,0.0,0.0,0.0,0.0,69.51107142857143,57901.67928571429,0.0,0.0,0.0,0.0,9000.198214285714,8470.18857142857,17.0,14.0,11324.370714285717,7752.942142857143,3535.714285714286,402.9535714285715,3631.952857142857,37.0,35.0,6.0,5.0,20.0,0.0,1.0,0.0,0.0,4.501071428571429,0.0,4.501071428571429,2
1137,F,67,51,1,0.0,0.0,0.0,0.0,0.0,232.55892857142857,0.0,0.0,0.0,0.0,0.0,305.3960714285714,305.3960714285714,4.0,4.0,25.428571428571427,25.428571428571427,0.0,0.0,23.25,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
148,M,45,42,1,0.0,3.0,0.0,0.0,0.0,132.09857142857143,0.0,5560.714285714285,0.0,0.0,0.0,6043.837857142857,6043.837857142857,6.0,6.0,2378.608928571429,2378.608928571429,0.0,0.0,2366.0375,23.0,23.0,0.0,0.0,21.0,1.0,0.0,0.0,4.234464285714286,0.0,0.0,4.234464285714286,1
43,F,65,83,1,0.0,0.0,1.0,0.0,0.0,26315.770357142854,0.0,0.0,0.0,0.0,0.0,2230.964285714286,1716.5910714285717,22.0,18.0,2242.764642857143,1812.185357142857,410.7142857142857,334.59785714285715,551.6428571428571,51.0,37.0,7.0,10.0,13.0,1.0,1.0,0.0,73.04178571428572,1.9642857142857144,0.0,75.00607142857143,2
1198,M,34,144,1,0.0,0.0,0.0,0.0,0.0,3378.41,0.0,0.0,0.0,0.0,0.0,512.5310714285714,512.5310714285714,5.0,5.0,662.7571428571429,662.7571428571429,535.7142857142857,22.32857142857143,100.82142857142856,15.0,15.0,5.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1533,M,37,181,1,0.0,0.0,0.0,0.0,0.0,38.075,0.0,0.0,0.0,0.0,0.0,214.28607142857143,214.28607142857143,2.0,2.0,239.48714285714289,239.48714285714289,0.0,13.785714285714286,221.20035714285717,4.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1151,M,22,45,1,0.0,0.0,1.0,0.0,1.0,35454.3,0.0,0.0,12.34,0.0,1651.2996428571428,3153.4582142857143,1986.2546428571427,42.0,35.0,2921.866071428572,2037.3617857142856,112.13,222.46392857142857,457.3571428571428,66.0,36.0,6.0,11.0,7.0,0.0,1.0,1.0,0.0,9.25,21.271071428571428,30.521071428571428,2
1042,M,61,83,1,0.0,0.0,1.0,0.0,0.0,13648.459642857142,0.0,0.0,0.0,0.0,0.0,1963.221071428572,1681.178571428571,35.0,30.0,2747.335714285714,2039.0875,164.28571428571428,883.6878571428571,703.1428571428571,96.0,74.0,8.0,40.0,17.0,1.0,1.0,0.0,0.9167857142857144,14.5,0.0,15.416785714285714,2
615,M,34,132,1,0.0,0.0,0.0,0.0,0.0,2509.531428571429,0.0,0.0,0.0,0.0,0.0,1627.375714285714,1627.375714285714,3.0,3.0,2374.148214285714,2374.148214285714,989.2857142857144,963.8267857142856,416.8571428571428,49.0,49.0,3.0,30.0,13.0,1.0,0.0,0.0,2.8075,0.0,0.0,2.8075,2
800,M,35,75,1,0.0,1.0,1.0,0.0,0.0,660.9817857142858,0.0,0.0,0.0,0.0,0.0,0.0232142857142857,0.0232142857142857,1.0,1.0,1613.9271428571428,1613.9271428571428,1142.857142857143,393.1057142857143,74.42857142857143,16.0,16.0,2.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1261,M,22,148,1,0.0,0.0,1.0,0.0,0.0,958.0035714285714,0.0,0.0,336.21,0.0,0.0,1696.090357142857,1159.6821428571427,26.0,23.0,1700.4360714285715,1144.2185714285713,185.7142857142857,55.628214285714286,199.5,42.0,22.0,4.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,6.163571428571429,6.163571428571429,2
202,F,61,150,1,0.0,0.0,1.0,1.0,0.0,42.95142857142857,0.0,0.0,0.0,254.98964285714283,0.0,1190.065,1125.1067857142857,9.0,4.0,1577.0528571428572,1336.6535714285717,0.0,235.89928571428567,966.9642857142856,18.0,12.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
297,M,73,56,1,0.0,0.0,1.0,0.0,0.0,906.7657142857142,0.0,0.0,0.0,0.0,0.0,1185.6614285714284,1185.6614285714284,5.0,5.0,785.7514285714286,785.7514285714286,0.0,185.1371428571429,64.96428571428571,12.0,12.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
906,M,24,55,1,0.0,0.0,0.0,0.0,0.0,50.73,0.0,0.0,0.0,0.0,0.0,162.5007142857143,162.5007142857143,4.0,4.0,280.6092857142857,280.6092857142857,208.50607142857143,67.84642857142858,0.0,18.0,18.0,11.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.107142857142857,2.107142857142857,3
826,F,30,108,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,62103.26857142857,0.0,0.0,0.0,1610.2435714285714,1504.4739285714284,18.0,13.0,1689.4035714285717,1478.895,196.42857142857144,174.4935714285714,107.14285714285714,43.0,32.0,6.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,2.821428571428572,2.821428571428572,2
443,M,30,73,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1038.6967857142856,806.755,696.16,3.0,2.0,965.8928571428572,963.7857142857144,178.57142857142858,0.0,661.6785714285714,11.0,10.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
964,M,52,61,1,0.0,0.0,1.0,0.0,0.0,2445.9664285714284,0.0,0.0,345.0017857142857,0.0,0.0,2985.0164285714286,2234.6867857142856,19.0,17.0,3729.8375,2234.6867857142856,142.85714285714286,423.25,914.5357142857144,35.0,20.0,1.0,6.0,10.0,0.0,1.0,0.0,0.0,3.7510714285714286,0.0,3.7510714285714286,2
563,F,26,150,1,1.0,4.0,1.0,0.0,0.0,56.62785714285714,0.4474999999999999,263.9532142857143,255.48535714285717,0.0,0.0,1321.2260714285717,1142.6110714285714,4.0,2.0,1054.857142857143,1054.857142857143,203.57142857142856,0.0,846.9285714285714,20.0,20.0,3.0,0.0,16.0,0.0,1.0,0.0,0.0,1.3225,0.0,1.3225,3
1189,M,33,83,1,1.0,0.0,0.0,0.0,0.0,48.98678571428572,8421.004642857142,0.0,0.0,0.0,0.0,324.36607142857144,323.2625,3.0,2.0,233.4642857142857,233.4642857142857,178.57142857142858,0.0,53.57142857142857,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
