Client,Sex,Age,Tenure,Count_CA,Count_SA,Count_MF,Count_OVD,Count_CC,Count_CL,ActBal_CA,ActBal_SA,ActBal_MF,ActBal_OVD,ActBal_CC,ActBal_CL,VolumeCred,VolumeCred_CA,TransactionsCred,TransactionsCred_CA,VolumeDeb,VolumeDeb_CA,VolumeDebCash_Card,VolumeDebCashless_Card,VolumeDeb_PaymentOrder,TransactionsDeb,TransactionsDeb_CA,TransactionsDebCash_Card,TransactionsDebCashless_Card,TransactionsDeb_PaymentOrder,Sale_MF,Sale_CC,Sale_CL,Revenue_MF,Revenue_CC,Revenue_CL,Total_Revenue,Segment,Prob_CL,Prob_CC,Prob_MF,Expected_CL,Expected_CC,Expected_MF,Chosen_CL,Chosen_CC,Chosen_MF,Best_Offer,Best_Expected_Revenue
1576,M,66,219,1,0.0,0.0,1.0,0.0,0.0,2155.6600000000003,0.0,0.0,1031.077142857143,0.0,0.0,1580.5314285714285,1256.5639285714285,15.0,13.0,1585.6982142857144,1256.5639285714285,214.28571428571428,0.0,376.8535714285714,28.0,17.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.541775654814871,0.23064630523237548,0.18476784615899425,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
46,M,45,95,1,1.0,1.0,0.0,0.0,0.0,503.9935714285714,3628.388571428572,1891.0521428571428,0.0,0.0,0.0,2470.3732142857143,2469.470357142857,6.0,5.0,4293.023214285714,2677.9160714285717,964.2857142857144,407.1660714285714,591.8571428571429,35.0,32.0,5.0,9.0,16.0,0.0,1.0,0.0,0.0,7.152500000000001,0.0,7.152500000000001,2,0.4319963208422089,0.25219090293057556,0.08764413508614717,0.0,1.8037954332109418,0.0,0.0,0.0,0.0,Expected_CC,1.8037954332109418
1075,F,29,101,1,0.0,0.0,0.0,0.0,0.0,1021.6946428571428,0.0,0.0,0.0,0.0,0.0,1071.445,1071.445,2.0,2.0,859.217857142857,859.217857142857,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.31084723128349295,0.1791744452471409,0.15413216813861852,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
230,M,40,271,1,0.0,0.0,1.0,0.0,0.0,74934.95607142858,0.0,0.0,0.0,0.0,0.0,5155.043214285714,3491.4614285714283,26.0,22.0,5331.315714285714,3480.247142857143,0.0,113.1082142857143,1267.071428571429,41.0,22.0,0.0,2.0,12.0,0.0,1.0,0.0,0.0,1.9642857142857144,0.0,1.9642857142857144,2,0.1616249310078699,0.9816634313970023,0.026867037978736644,0.0,1.928267454529826,0.0,0.0,0.0,0.0,Expected_CC,1.928267454529826
1184,F,28,80,1,0.0,1.0,1.0,0.0,0.0,2282.5242857142857,0.0,0.0,793.6710714285715,0.0,0.0,2921.692857142857,2042.007857142857,8.0,3.0,3113.436071428572,2042.0,0.0,0.0,1162.321428571429,9.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.5038347687142765,0.1967298622798155,0.1466413471881419,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1020,M,21,150,1,0.0,0.0,0.0,0.0,0.0,240.9632142857143,0.0,0.0,0.0,0.0,0.0,0.0017857142857142,0.0017857142857142,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.38794098358438966,0.17078776192523612,0.20929031516612412,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
793,F,63,20,1,1.0,0.0,0.0,0.0,0.0,20.649285714285718,4004.674285714286,0.0,0.0,0.0,0.0,945.4446428571428,944.6789285714284,5.0,4.0,1014.4321428571428,1014.4321428571428,0.0,58.71785714285714,941.6071428571428,8.0,8.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,6.892857142857143,0.0,6.892857142857143,1,0.14229956373765823,0.264217255736075,0.16468051829680055,0.0,1.8212117984665173,0.0,0.0,0.0,0.0,Expected_CC,1.8212117984665173
1230,F,45,20,1,0.0,1.0,1.0,1.0,0.0,3.1092857142857144,0.0,9198.638214285716,0.0,382.2635714285714,0.0,1845.285,1839.472857142857,31.0,26.0,2988.16,2061.4757142857143,275.0,754.9767857142857,1011.3167857142856,86.0,59.0,6.0,26.0,20.0,1.0,0.0,0.0,1.5475,0.0,0.0,1.5475,2,0.21768044706686912,0.16219277364270893,0.41910716417740157,0.0,0.0,0.648568336564529,0.0,0.0,0.0,Expected_MF,0.648568336564529
120,M,32,14,1,2.0,0.0,0.0,0.0,0.0,156.81750000000002,4.548571428571429,0.0,0.0,0.0,0.0,1036.2667857142858,1021.0078571428572,3.0,2.0,710.9821428571429,710.9821428571429,114.28571428571428,139.55357142857142,456.9285714285714,19.0,19.0,1.0,9.0,8.0,0.0,0.0,1.0,0.0,0.0,7.297857142857143,7.297857142857143,3,0.2412324116600573,0.1646924581493496,0.30012130225126565,1.7604796785220038,0.0,0.0,0.0,0.0,0.0,Expected_CL,1.7604796785220038
526,M,73,40,1,0.0,0.0,0.0,0.0,1.0,237.47571428571428,0.0,0.0,0.0,0.0,7142.857142857143,509.7721428571429,359.1796428571429,4.0,3.0,364.3928571428572,361.57142857142856,0.0,0.0,123.5,6.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.12023644499255778,0.14191427917018354,0.06989307840027383,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1537,M,29,65,1,0.0,0.0,0.0,0.0,0.0,224.2932142857143,0.0,0.0,0.0,0.0,0.0,149.89857142857142,149.89857142857142,3.0,3.0,466.1285714285714,466.1285714285714,121.42857142857144,181.30714285714288,160.71428571428572,19.0,19.0,3.0,13.0,1.0,1.0,0.0,1.0,38.43142857142857,0.0,3.892857142857143,42.324285714285715,3,0.2608758708353684,0.14586112190114506,0.3405080428634781,1.0155524971805412,0.0,13.086210527304695,0.0,0.0,1.0,Expected_MF,13.086210527304695
198,F,54,5,1,0.0,3.0,0.0,0.0,0.0,3991.991428571429,0.0,0.0,0.0,0.0,0.0,377.0432142857143,377.0432142857143,2.0,2.0,393.8071428571429,393.8071428571429,178.57142857142858,29.12857142857143,183.6071428571429,11.0,11.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.11392580112677254,0.19947062835686485,0.19681015151343403,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1567,F,39,176,1,0.0,0.0,0.0,0.0,0.0,5.519285714285714,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,0.0003571428571428,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3627345994686376,0.19775238862707387,0.15662402441092016,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
698,M,51,102,1,1.0,0.0,0.0,0.0,0.0,64.74285714285715,1841.0621428571428,0.0,0.0,0.0,0.0,1664.4432142857145,1659.095,3.0,2.0,28.678571428571427,28.678571428571427,0.0,0.0,26.285714285714285,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.18401526153064798,0.21024435345184656,0.248139999602667,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
581,M,44,102,1,1.0,0.0,1.0,1.0,0.0,0.0,14811.98107142857,0.0,0.0,-1.4285714285714286,0.0,1993.0303571428567,1990.6478571428568,8.0,3.0,2176.4542857142856,2174.097142857143,35.714285714285715,1039.6114285714286,362.9285714285714,43.0,39.0,1.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.2146746797409846,0.24507575677703175,0.12200186886359368,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1338,M,42,61,1,0.0,0.0,0.0,0.0,0.0,150.81964285714284,0.0,0.0,0.0,0.0,0.0,0.0010714285714285,0.0010714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19.461071428571422,0.0,0.0,19.461071428571422,3,0.17708170218442254,0.18504958317578296,0.1987517846017088,0.0,0.0,3.867922676689897,0.0,0.0,0.0,Expected_MF,3.867922676689897
553,M,43,152,1,0.0,0.0,0.0,0.0,0.0,3274.0575,0.0,0.0,0.0,0.0,0.0,421.68142857142857,421.68142857142857,2.0,2.0,461.9285714285714,461.9285714285714,232.14285714285717,0.0,226.9642857142857,6.0,6.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,29.78107142857143,29.78107142857143,3,0.2754067132970959,0.23763457413092712,0.16017299780823258,8.201907000608905,0.0,0.0,1.0,0.0,0.0,Expected_CL,8.201907000608905
1306,F,43,102,1,0.0,0.0,0.0,0.0,0.0,253.21214285714285,0.0,0.0,0.0,0.0,0.0,979.4296428571428,979.4296428571428,3.0,3.0,885.9857142857143,885.9857142857143,661.7242857142857,220.6542857142857,0.0,11.0,11.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.8939285714285715,0.0,0.8939285714285715,3,0.27846570417089905,0.17703232938600735,0.14656572991730152,0.0,0.15825425730470588,0.0,0.0,0.0,0.0,Expected_CC,0.15825425730470588
782,M,75,22,1,2.0,2.0,0.0,0.0,0.0,323.6771428571428,37651.5,69073.49214285714,0.0,0.0,0.0,64.56892857142857,63.25642857142857,3.0,2.0,346.5678571428571,346.5678571428571,0.0,343.175,0.0,25.0,25.0,0.0,24.0,0.0,0.0,1.0,0.0,0.0,2.0010714285714286,0.0,2.0010714285714286,1,0.07881896588668992,0.2827626283048362,0.4255978030958524,0.0,0.5658282165685705,0.0,0.0,0.0,0.0,Expected_CC,0.5658282165685705
1453,M,80,54,1,0.0,0.0,1.0,0.0,0.0,3702.84,0.0,0.0,339.58964285714285,0.0,0.0,1633.8364285714283,1109.7682142857143,21.0,19.0,1616.6075,1109.7682142857143,71.42857142857143,123.84285714285714,387.1785714285714,36.0,19.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.16505835804302776,0.35089709323059515,0.25286991301348866,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
928,F,83,24,1,0.0,26.0,0.0,0.0,0.0,10594.5225,0.0,69777.20535714286,0.0,0.0,0.0,2693.3825,2693.3825,6.0,6.0,2457.778214285714,2457.778214285714,0.0,128.81428571428572,2286.464285714286,14.0,14.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.12931208752212942,0.1502593716692195,0.7583618369146181,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1535,M,28,27,1,1.0,0.0,0.0,1.0,0.0,142.85714285714286,0.0,0.0,0.0,2.357142857142857,0.0,956.7982142857144,953.8692857142858,6.0,2.0,850.6514285714286,849.2228571428572,107.14285714285714,251.33,486.4285714285714,18.0,16.0,2.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.2715612327493053,0.17375487711571921,0.20147692327495745,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
118,F,43,92,1,1.0,2.0,0.0,0.0,0.0,1184.938214285714,5876.2814285714285,23214.285714285717,0.0,0.0,0.0,3098.8125,3075.161785714285,4.0,2.0,1618.580357142857,1618.580357142857,142.85714285714286,1209.508928571429,266.2142857142857,34.0,34.0,1.0,26.0,7.0,0.0,0.0,1.0,0.0,0.0,11.3825,11.3825,2,0.21352076181968652,0.10173059241408598,0.25266985392356417,2.4304000714125817,0.0,0.0,0.0,0.0,0.0,Expected_CL,2.4304000714125817
1232,M,56,149,1,0.0,0.0,0.0,0.0,0.0,18.089285714285715,0.0,0.0,0.0,0.0,0.0,1209.542857142857,1209.542857142857,3.0,3.0,1338.365,1338.365,321.42857142857144,184.50785714285715,825.2857142857143,22.0,22.0,1.0,10.0,10.0,1.0,1.0,0.0,1.825357142857143,6.035714285714286,0.0,7.861071428571428,1,0.22021496402626098,0.15531504633269783,0.23714516548199077,0.0,0.9374372439366404,0.432874621706591,0.0,0.0,0.0,Expected_CC,0.9374372439366404
1362,F,76,53,1,1.0,0.0,0.0,1.0,0.0,21933.971428571425,42857.73,0.0,0.0,352.37392857142856,0.0,449.40857142857146,427.7610714285714,6.0,2.0,580.8553571428572,577.4485714285714,410.7142857142857,132.37714285714284,12.678571428571429,23.0,20.0,6.0,10.0,1.0,0.0,1.0,0.0,0.0,2.857142857142857,0.0,2.857142857142857,1,0.02434635117755151,0.8477111604889082,0.05378659857869722,0.0,2.4220318871111663,0.0,0.0,0.0,0.0,Expected_CC,2.4220318871111663
1581,M,45,38,1,0.0,1.0,0.0,0.0,0.0,74.36678571428571,0.0,5907.5939285714285,0.0,0.0,0.0,0.0003571428571428,0.0003571428571428,1.0,1.0,3.392857142857143,3.392857142857143,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.15359267560987439,0.17588886216409325,0.2152603990184071,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
657,F,42,42,1,1.0,0.0,1.0,0.0,0.0,757.75,0.0,0.0,274.94392857142856,0.0,0.0,1029.9842857142858,1029.7225,4.0,3.0,1062.5,1062.5,535.7142857142857,119.03571428571428,407.75,7.0,7.0,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.27143967063676616,0.244305791307478,0.11056559445449492,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
259,M,30,21,1,1.0,10.0,0.0,0.0,0.0,3260.1164285714285,15882.94607142857,7542.775000000001,0.0,0.0,0.0,794.5407142857142,788.6039285714286,4.0,2.0,60.57142857142857,60.57142857142857,0.0,0.0,60.57142857142857,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.20391064789006463,0.22467922827294423,0.45868708666859026,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
970,M,32,255,1,1.0,10.0,0.0,0.0,0.0,30.57642857142857,12347.84714285714,0.0,0.0,0.0,0.0,701.17,695.5732142857142,4.0,3.0,328.57142857142856,328.57142857142856,328.57142857142856,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.321428571428571,6.321428571428571,3,0.5928655740386359,0.22169013809055457,0.41997403270750694,3.747757378744234,0.0,0.0,0.0,0.0,0.0,Expected_CL,3.747757378744234
642,F,87,196,1,1.0,4.0,0.0,0.0,0.0,2238.091785714286,9665.433571428572,194.28571428571428,0.0,0.0,0.0,5.112857142857143,4.674642857142857,3.0,2.0,6576.507142857144,6576.507142857144,6428.571428571428,147.93571428571428,0.0,15.0,15.0,9.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,14.558214285714286,14.558214285714286,1,0.6045430728392173,0.19739120227703047,0.00507512612031178,8.801067599337504,0.0,0.0,1.0,0.0,0.0,Expected_CL,8.801067599337504
720,M,21,150,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.2510714285714,406.2510714285714,4.0,4.0,487.1071428571428,487.1071428571428,482.1428571428572,0.0,0.0,7.0,7.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.1575,10.1575,3,0.4878490511631078,0.21753663399792428,0.1907539939093293,4.955326737189267,0.0,0.0,0.0,0.0,0.0,Expected_CL,4.955326737189267
1238,M,50,54,1,0.0,0.0,0.0,0.0,0.0,602.6167857142857,0.0,0.0,0.0,0.0,0.0,560.7171428571429,560.7171428571429,3.0,3.0,1000.5678571428572,1000.5678571428572,678.5714285714286,211.46071428571423,107.14285714285714,21.0,21.0,3.0,16.0,1.0,0.0,0.0,1.0,0.0,0.0,12.6725,12.6725,1,0.16207479042767237,0.13099072733306644,0.3037861690516027,2.053892781694678,0.0,0.0,0.0,0.0,0.0,Expected_CL,2.053892781694678
1256,M,6,149,1,0.0,0.0,1.0,1.0,0.0,237.14857142857144,0.0,0.0,0.0,426.4360714285714,0.0,382.7128571428571,262.59535714285715,13.0,8.0,433.04785714285714,262.59535714285715,0.0,0.0,139.39285714285714,17.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.3228932408299869,0.18313434570603393,0.22430073900952213,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
407,M,32,12,1,0.0,0.0,0.0,0.0,0.0,5215.269642857143,0.0,0.0,0.0,0.0,0.0,783.5225,783.5225,3.0,3.0,705.967857142857,705.967857142857,178.57142857142858,64.50357142857142,459.32142857142856,19.0,19.0,1.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.15119604259115407,0.19265731502940642,0.1855704002444899,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
290,F,66,24,1,0.0,0.0,0.0,0.0,0.0,132.98142857142858,0.0,0.0,0.0,0.0,0.0,1723.1896428571429,1723.1896428571429,9.0,9.0,4068.5728571428567,4068.5728571428567,164.28571428571428,108.71571428571428,3791.535714285714,28.0,28.0,1.0,12.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.18449581143283267,0.21479599561322052,0.24967757180031547,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
770,M,37,80,1,0.0,0.0,0.0,0.0,0.0,1.4082142857142856,0.0,0.0,0.0,0.0,0.0,413.43,413.43,3.0,3.0,408.32142857142856,408.32142857142856,196.42857142857144,0.0,209.7142857142857,3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.595357142857143,0.0,0.0,1.595357142857143,3,0.242135234718718,0.18876617085552125,0.20473070045185515,0.0,0.0,0.3266185853280132,0.0,0.0,0.0,Expected_MF,0.3266185853280132
1462,F,36,38,1,0.0,0.0,0.0,0.0,0.0,893.9132142857143,0.0,0.0,0.0,0.0,0.0,1796.7789285714284,1796.7789285714284,3.0,3.0,2310.2464285714286,2310.2464285714286,325.0,321.53214285714284,728.3571428571429,18.0,18.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.24854625526619584,0.17913748704699023,0.114220288856849,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
558,F,29,172,1,0.0,0.0,0.0,0.0,0.0,393.4128571428572,0.0,0.0,0.0,0.0,0.0,1448.2724999999998,1448.2724999999998,3.0,3.0,1754.9928571428572,1754.9928571428572,767.8571428571429,337.45714285714286,645.75,34.0,34.0,4.0,12.0,17.0,0.0,0.0,1.0,0.0,0.0,8.318214285714285,8.318214285714285,3,0.46766910985092514,0.14371553334224293,0.14684793152301723,3.8901718705492487,0.0,0.0,0.0,0.0,0.0,Expected_CL,3.8901718705492487
1043,F,52,1,1,0.0,0.0,1.0,0.0,1.0,658.5878571428572,0.0,0.0,0.0,0.0,5781.347500000001,3313.664642857143,1974.8707142857145,25.0,20.0,3696.169642857143,1903.4421428571427,553.5714285714286,0.0,429.57142857142856,37.0,19.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,2.857142857142857,0.0,2.857142857142857,0,0.39565170053392734,0.25464591299085565,0.08312035784440414,0.0,0.7275597514024448,0.0,0.0,0.0,0.0,Expected_CC,0.7275597514024448
995,F,13,48,1,0.0,0.0,0.0,0.0,0.0,292.9007142857143,0.0,0.0,0.0,0.0,0.0,0.0003571428571428,0.0003571428571428,1.0,1.0,1.9642857142857144,1.9642857142857144,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.31422287553204153,0.14959226272269513,0.17889118401148865,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
846,M,21,52,1,1.0,2.0,1.0,1.0,0.0,224.0717857142857,5.000357142857142,12033.395714285714,558.7092857142858,0.0,0.0,17891.394642857143,9564.714285714286,12.0,3.0,16854.963571428572,4686.850357142857,357.1428571428572,639.7310714285715,1278.8071428571427,61.0,29.0,4.0,23.0,15.0,0.0,0.0,1.0,0.0,0.0,2.5535714285714284,2.5535714285714284,2,0.691584518743286,0.1229414946504685,0.05509529289736194,1.7660104675051767,0.0,0.0,0.0,0.0,0.0,Expected_CL,1.7660104675051767
618,M,48,62,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,887.375,1266.7357142857145,1182.6810714285714,5.0,4.0,816.7889285714285,814.6817857142858,285.7142857142857,73.18178571428572,270.17857142857144,17.0,16.0,1.0,2.0,11.0,0.0,1.0,0.0,0.0,18.571428571428573,0.0,18.571428571428573,1,0.17860138528592173,0.1362585741161818,0.1384674293106163,0.0,2.5305163764433765,0.0,0.0,0.0,0.0,Expected_CC,2.5305163764433765
1613,M,46,45,1,0.0,0.0,0.0,0.0,0.0,676.0085714285715,0.0,0.0,0.0,0.0,0.0,1370.3625,1370.3625,4.0,4.0,1283.5189285714284,1283.5189285714284,142.85714285714286,144.0225,353.0,25.0,25.0,2.0,12.0,8.0,1.0,0.0,0.0,2.0885714285714285,0.0,0.0,2.0885714285714285,1,0.15956438739019488,0.14519702477837873,0.3080849966057409,0.0,0.0,0.643457521482276,0.0,0.0,0.0,Expected_MF,0.643457521482276
774,F,29,33,1,0.0,0.0,1.0,0.0,2.0,83.05642857142857,0.0,0.0,0.0,0.0,337.7471428571429,2256.241785714285,1475.5832142857143,20.0,16.0,2208.9160714285717,1475.5832142857143,421.4285714285714,0.0,160.42857142857142,30.0,15.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.4815432460546871,0.09351235013847897,0.1903927833665059,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
908,M,43,179,1,0.0,0.0,0.0,0.0,0.0,54172.86928571429,0.0,0.0,0.0,0.0,0.0,0.2017857142857143,0.2017857142857143,1.0,1.0,1.9642857142857144,1.9642857142857144,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.998214285714287,0.0,26.998214285714287,3,0.06652675649261157,0.8926164894114564,0.03561288447108009,0.0,24.09905125609252,0.0,0.0,1.0,0.0,Expected_CC,24.09905125609252
911,F,22,30,1,0.0,0.0,1.0,0.0,0.0,3.257142857142857,0.0,0.0,0.0,0.0,0.0,1353.2367857142856,1353.2367857142856,4.0,4.0,2878.437142857143,2878.437142857143,696.4285714285714,644.1871428571429,1533.107142857143,40.0,40.0,3.0,20.0,15.0,1.0,0.0,1.0,1.269642857142857,0.0,1.0714285714285714,2.3410714285714285,2,0.29996853695022,0.14924210241080363,0.13396767646744925,0.3213948610180929,0.0,0.17009110351492218,0.0,0.0,0.0,Expected_CL,0.3213948610180929
867,F,36,62,1,0.0,0.0,1.0,0.0,0.0,1097.7342857142858,0.0,0.0,0.0,0.0,0.0,0.0007142857142857,0.0007142857142857,1.0,1.0,224.00607142857143,224.00607142857143,0.0,93.86321428571428,126.75,5.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.392857142857143,0.0,3.392857142857143,3,0.2035817333439629,0.254778888143318,0.11784460047247121,0.0,0.8644283704862575,0.0,0.0,0.0,0.0,Expected_CC,0.8644283704862575
1205,M,69,83,1,0.0,0.0,1.0,0.0,0.0,628.3125,0.0,0.0,176.88535714285717,0.0,0.0,365.0857142857143,365.0857142857143,3.0,3.0,387.4392857142857,387.4392857142857,160.71428571428572,27.832142857142856,194.07142857142856,13.0,13.0,5.0,3.0,4.0,0.0,1.0,0.0,0.0,12.765357142857145,0.0,12.765357142857145,1,0.16122792400161962,0.39332567918554134,0.14793560744834042,0.0,5.020942768260288,0.0,0.0,0.0,0.0,Expected_CC,5.020942768260288
1059,M,34,48,1,1.0,4.0,0.0,0.0,0.0,819.1517857142857,1816.0475,210.3571428571429,0.0,0.0,0.0,1234.196428571429,876.2532142857143,6.0,3.0,925.325,925.325,328.57142857142856,94.21785714285714,502.5357142857143,14.0,14.0,3.0,2.0,9.0,1.0,0.0,0.0,1.3689285714285713,0.0,0.0,1.3689285714285713,3,0.30407537739655777,0.21247010994742407,0.30067289785429935,0.0,0.0,0.41159972052697474,0.0,0.0,0.0,Expected_MF,0.41159972052697474
1272,M,35,96,1,0.0,1.0,0.0,0.0,0.0,5786.205714285715,0.0,5861.208928571429,0.0,0.0,0.0,2108.401785714286,2108.401785714286,5.0,5.0,1930.168571428572,1930.168571428572,714.2857142857143,288.31142857142856,924.3214285714286,18.0,18.0,3.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.27197566889582375,0.22377901804770675,0.1461852259325724,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
901,F,41,52,1,0.0,0.0,1.0,1.0,1.0,153.9807142857143,0.0,0.0,803.7907142857142,983.7857142857144,9501.474642857142,1153.4210714285714,1079.0414285714285,15.0,8.0,1679.3971428571429,1405.4782142857143,203.57142857142856,26.785714285714285,1038.642857142857,29.0,18.0,3.0,3.0,5.0,1.0,0.0,0.0,0.1448214285714285,0.0,0.0,0.1448214285714285,0,0.1347228510215617,0.08921416073107238,0.05007644187781928,0.0,0.0,0.007252141850519895,0.0,0.0,0.0,Expected_MF,0.007252141850519895
741,M,67,77,1,0.0,0.0,0.0,0.0,0.0,58.583928571428565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.934285714285714,0.0,8.934285714285714,1,0.11221611747326875,0.22091884441638251,0.16883273656644252,0.0,1.9737520756857947,0.0,0.0,0.0,0.0,Expected_CC,1.9737520756857947
1130,M,33,31,1,0.0,0.0,1.0,0.0,0.0,0.4482142857142857,0.0,0.0,1776.0653571428572,0.0,0.0,1673.4525,1537.3425,25.0,22.0,2004.6382142857144,1731.5110714285713,53.57142857142857,500.70464285714286,861.9285714285714,66.0,52.0,1.0,31.0,14.0,0.0,0.0,1.0,0.0,0.0,16.928571428571427,16.928571428571427,2,0.5986832993062214,0.03223404689672639,0.7683738899388732,10.134852995398177,0.0,0.0,1.0,0.0,0.0,Expected_CL,10.134852995398177
751,M,59,20,1,0.0,0.0,0.0,0.0,0.0,38.65571428571428,0.0,0.0,0.0,0.0,0.0,470.9039285714285,470.9039285714285,3.0,3.0,1014.7607142857142,1014.7607142857142,357.1428571428572,490.11785714285713,165.21428571428572,9.0,9.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.12188862091048207,0.19976000323122606,0.10407327091151662,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
391,M,1,16,1,0.0,0.0,0.0,1.0,1.0,172.58142857142855,0.0,0.0,0.0,0.7142857142857143,4592.336428571429,636.6425,576.8935714285715,10.0,4.0,565.7914285714286,504.8210714285714,178.57142857142858,0.0,137.67857142857142,31.0,18.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.48636964463440735,0.10064339113662217,0.09260264060291355,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
1032,M,47,72,1,0.0,0.0,0.0,0.0,0.0,1114.8675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.1604258584910731,0.20203156094592042,0.17821968793645934,0.0,0.0,0.0,0.0,0.0,0.0,Expected_CL,0.0
